                           1                            2                            3                            4                            5                            6                            7                            8 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days                     compiler                        build             MESA_SDK_version                         date 
                       11701      9.5156784879724952E+001      3.3304874707903728E+001      1.0000000000000000E+001                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20210304" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                      lg_mdot_edd                     mdot_edd_eta          lg_accretion_luminosity                          bh_spin                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                   accretion_mode                acc_am_div_kep_am                      lg_t_sync_1                      lg_t_sync_2                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 point_mass_index                      trap_radius                       acc_radius                     t_sync_rad_1                    t_sync_conv_1                     t_sync_rad_2                    t_sync_conv_2 
                              81          6.0123618098445667E+005          1.0619072935649577E+001          1.0153354964658783E+002          1.2861908592412001E+002          3.5531459736750958E+002          1.4194989418361667E+001          7.7363442585151363E+000          4.7593875036213973E+001          2.9982571920680968E+001         -7.0174755874446526E-001         -7.4197196027806855E-001          9.1521337386252995E+001          3.3129488189863046E+001         -9.8999999999999986E+001         -5.1795030295754074E+000         -6.5109068451461782E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1795030295754074E+000         -6.5109068451461782E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6546744324396795E+055          7.9589204444641794E+052          1.2809867131636551E+052          1.6639143395973073E+055         -1.3739399240194324E+040          0.0000000000000000E+000         -1.5627698232974698E+036         -1.3655094235666743E+040         -8.2742234704284292E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9157492305925989E-001          6.6586069471070832E+000          7.2325897521912381E+000          1.5550836142669371E+000          8.4753979467527718E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.4378662269432616E+014          8.2727392874048240E+015          5.3913966949585138E+014          1.3321494472322102E+016 
                              82          6.3138995539455733E+005          1.0654904338623867E+001          1.0170441701182926E+002          1.2858347619771570E+002          3.5453444220791584E+002          1.4261914340318642E+001          7.7570851661981077E+000          4.7656617268076133E+001          3.0048092069797381E+001         -7.0073590703903543E-001         -7.4184433580077169E-001          9.1319868877354722E+001          3.3120128225182874E+001         -9.8999999999999986E+001         -5.1751345092523513E+000         -6.5080674714833693E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1751345092523513E+000         -6.5080674714833693E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6533525393299657E+055          7.8524045156847731E+052          1.2776890297415238E+052          1.6624826328753917E+055         -1.3891307389314805E+040          0.0000000000000000E+000         -1.5446482555696082E+036         -1.3805392284191025E+040         -8.4370456868208160E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9138221189128286E-001          6.6686051049340653E+000          7.2397359012550275E+000          1.5772451704378374E+000          8.4968969672637595E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.4713521927319047E+014          8.0058621316650400E+015          5.4808439508913406E+014          1.3164966387645124E+016 
                              83          6.6135499827787152E+005          1.0691061790740189E+001          1.0187654604193196E+002          1.2854786566783773E+002          3.5375101994059446E+002          1.4329383825790229E+001          7.7775145562589829E+000          4.7719764746590627E+001          3.0114150169631934E+001         -6.9971805389476482E-001         -7.4173222513507697E-001          9.1117555194230505E+001          3.3110766004453353E+001         -9.8999999999999986E+001         -5.1705896470618438E+000         -6.5052360274484782E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1705896470618438E+000         -6.5052360274484782E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6520239971731543E+055          7.7464130310252119E+052          1.2744043852963517E+052          1.6610448145894758E+055         -1.4049112830634783E+040          0.0000000000000000E+000         -1.5266382865578966E+036         -1.3961785445364992E+040         -8.5800746983232643E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9120934889113723E-001          6.6787687165811631E+000          7.2479386485487938E+000          1.6162962692452194E+000          8.5180034471493493E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.5061917083396888E+014          7.6337275024134610E+015          5.5853473188184275E+014          1.3024938346454796E+016 
                              84          6.9113044812662574E+005          1.0727535623896772E+001          1.0204988544699503E+002          1.2851225368783031E+002          3.5296463087439946E+002          1.4397863705952572E+001          7.7977862798215272E+000          4.7783299154937552E+001          3.0180726205057226E+001         -6.9868418546682098E-001         -7.4163026340582583E-001          9.0914475774197783E+001          3.3101402102658170E+001         -9.8999999999999986E+001         -5.1661924170955515E+000         -6.5024014812001951E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1661924170955515E+000         -6.5024014812001951E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6506892023770462E+055          7.6421255257288567E+052          1.2711311750146417E+052          1.6596024590777895E+055         -1.4205111186967149E+040          0.0000000000000000E+000         -1.5087395020109714E+036         -1.4116736867480970E+040         -8.6865579984167739E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9106386365477541E-001          6.6894248331748178E+000          7.2544113551567575E+000          1.6483146089599039E+000          8.5384513070059131E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.5436056838342100E+014          7.2717556271004690E+015          5.6692145234648025E+014          1.2922278908997422E+016 
                              85          7.2072860769861354E+005          1.0764352799944891E+001          1.0222455667842272E+002          1.2847662825918246E+002          3.5217475680901407E+002          1.4467635617243799E+001          7.8178587983407946E+000          4.7847262866078104E+001          3.0247868789627663E+001         -6.9762877225102859E-001         -7.4154017750098056E-001          9.0710496532804271E+001          3.3092033193540523E+001         -9.8999999999999986E+001         -5.1616787349618827E+000         -6.4995756811241288E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1616787349618827E+000         -6.4995756811241288E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6493473261036658E+055          7.5389068932313284E+052          1.2678694756455974E+052          1.6581541024725426E+055         -1.4366012195402933E+040          0.0000000000000000E+000         -1.4909523974599931E+036         -1.4276510947977746E+040         -8.8010295027728285E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9093644150507700E-001          6.6987530687285659E+000          7.2629519544455130E+000          1.6861888159869032E+000          8.5585487622329970E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.5771195111926494E+014          7.0215242292478650E+015          5.7818056652721800E+014          1.2713767551476160E+016 
                              86          7.5015120219288743E+005          1.0801516462185505E+001          1.0240056830002642E+002          1.2844098719156727E+002          3.5138141492450120E+002          1.4538028148636595E+001          7.8377093004298457E+000          4.7911658283458138E+001          3.0315581962861273E+001         -6.9656595765010376E-001         -7.4146268047792740E-001          9.0505622885388476E+001          3.3082659059485827E+001         -9.8999999999999986E+001         -5.1571948669554599E+000         -6.4967498064619864E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1571948669554599E+000         -6.4967498064619864E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6479983543415755E+055          7.4370669390371306E+052          1.2646175600031591E+052          1.6567000388406159E+055         -1.4528151382581315E+040          0.0000000000000000E+000         -1.4732704643865654E+036         -1.4437703831893330E+040         -8.8974280223596207E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9083006901117945E-001          6.7080342521379404E+000          7.2698624090459845E+000          1.6758209212369124E+000          8.5775307317455873E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.6111864024636519E+014          6.6687231305493190E+015          5.8745410773341112E+014          1.2564037799352280E+016 
                              87          7.7938935164836759E+005          1.0839050505837646E+001          1.0257802678136376E+002          1.2840534221538383E+002          3.5058415002467177E+002          1.4610848394467091E+001          7.8575482999107527E+000          4.7976520313583535E+001          3.0383910317936699E+001         -6.9545835548372736E-001         -7.4139114361221103E-001          9.0299738243141604E+001          3.3073282948627892E+001         -9.8999999999999986E+001         -5.1523259296603330E+000         -6.4939271481745537E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1523259296603330E+000         -6.4939271481745537E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6466417966657203E+055          7.3333133564001312E+052          1.2613769974982580E+052          1.6552364870196186E+055         -1.4702014457445931E+040          0.0000000000000000E+000         -1.4556914892620150E+036         -1.4610727069086338E+040         -8.9831696870329755E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9074594919541017E-001          6.7179390008087649E+000          7.2780197203455588E+000          1.7239073585306315E+000          8.5952996865900078E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.6483541911369816E+014          6.3568351345346570E+015          5.9859247950597912E+014          1.2402635493262632E+016 
                              88          8.0844964307569468E+005          1.0876933569676176E+001          1.0275682408851006E+002          1.2836968604211211E+002          3.4978353147359007E+002          1.4683797524672185E+001          7.8771536607223132E+000          4.8041811363936816E+001          3.0452810729334942E+001         -6.9435379083781257E-001         -7.4133245923555036E-001          9.0092990017219009E+001          3.3063903250055553E+001         -9.8999999999999986E+001         -5.1478581736283839E+000         -6.4911110832105763E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1478581736283839E+000         -6.4911110832105763E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6452782742088132E+055          7.2315221382543510E+052          1.2581465996360615E+052          1.6537679429467036E+055         -1.4867939798773028E+040          0.0000000000000000E+000         -1.4382144850454652E+036         -1.4775947670489663E+040         -9.0553913798318966E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9067268124468957E-001          6.7274363370702286E+000          7.2863061559582993E+000          1.7717957735902226E+000          8.6139282276605833E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.6847981344262753E+014          6.0646099767079810E+015          6.1012341415103575E+014          1.2225925864330568E+016 
                              89          8.3733136331245012E+005          1.0915168874708746E+001          1.0293696906705682E+002          1.2833401957939697E+002          3.4897957378386229E+002          1.4758513866084918E+001          7.8966959743079110E+000          4.8107533638442874E+001          3.0522287613182538E+001         -6.9321823943409666E-001         -7.4128099196282593E-001          8.9885383157333095E+001          3.3054520632657756E+001         -9.8999999999999986E+001         -5.1433813572065841E+000         -6.4882990497445396E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1433813572065841E+000         -6.4882990497445396E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6439078068852638E+055          7.1315561412269946E+052          1.2549276335006195E+052          1.6522942906599914E+055         -1.5036061460454941E+040          0.0000000000000000E+000         -1.4208476587416055E+036         -1.4943594175002345E+040         -9.1046437793854378E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9062208283247513E-001          6.7371729375288174E+000          7.2958363043365315E+000          1.8037616811977408E+000          8.6322978826288088E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.7229968100867716E+014          5.7832304269833380E+015          6.2365992796473162E+014          1.2193033285478280E+016 
                              90          8.6602407337390131E+005          1.0953757253959116E+001          1.0311845877037992E+002          1.2829835703476132E+002          3.4817232897188546E+002          1.4834674308079826E+001          7.9161241336344128E+000          4.8173683842661397E+001          3.0592341880213418E+001         -6.9205854473303507E-001         -7.4123837381817381E-001          8.9676931485323067E+001          3.3045138904231699E+001         -9.8999999999999986E+001         -5.1387661868343804E+000         -6.4854887126046332E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1387661868343804E+000         -6.4854887126046332E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6425305576211711E+055          7.0323477200163847E+052          1.2517196601175372E+052          1.6508146250013050E+055         -1.5210008028190006E+040          0.0000000000000000E+000         -1.4035923274554841E+036         -1.5117110264704775E+040         -9.1494171157774878E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9058444009069060E-001          6.7464814330293050E+000          7.3034152592834021E+000          1.8075290418555998E+000          8.6486542426272439E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.7603254542634522E+014          5.5359097836195140E+015          6.3463905582220712E+014          1.1950176139158582E+016 
                              91          8.9454982692101900E+005          1.0992753683966724E+001          1.0330154403991375E+002          1.2826267353327472E+002          3.4736071396266510E+002          1.4912412786356633E+001          7.9354882074330870E+000          4.8240349993855524E+001          3.0663073449244987E+001         -6.9087262450923215E-001         -7.4120375700210572E-001          8.9467355450910802E+001          3.3035751433073692E+001         -9.8999999999999986E+001         -5.1338955073298616E+000         -6.4826885100383400E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1338955073298616E+000         -6.4826885100383400E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6411448403504696E+055          6.9320318456326071E+052          1.2485213453570185E+052          1.6493253935414593E+055         -1.5393095655326997E+040          0.0000000000000000E+000         -1.3864420980875001E+036         -1.5299756590486914E+040         -9.1952622741994853E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9056255683894547E-001          6.7557710715343324E+000          7.3136084519137334E+000          1.8469155295147863E+000          8.6664712690246903E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.7983847344792406E+014          5.2613165147368770E+015          6.4971065306826750E+014          1.1977805626375334E+016 
                              92          9.2292939093533799E+005          1.1032170565422014E+001          1.0348627463330658E+002          1.2822694361717626E+002          3.4654458940795922E+002          1.4991321111970931E+001          7.9547204109333185E+000          4.8307550648455980E+001          3.0734501302390274E+001         -6.8966919434467144E-001         -7.4117945390854068E-001          8.9256619375045915E+001          3.3026351730427308E+001         -9.8999999999999986E+001         -5.1292668304985414E+000         -6.4798916040654255E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1292668304985414E+000         -6.4798916040654255E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6397501824786435E+055          6.8326898673179741E+052          1.2453290685123281E+052          1.6478282014144738E+055         -1.5572216293712986E+040          0.0000000000000000E+000         -1.3693823210892381E+036         -1.5478544998427807E+040         -9.2301912964088553E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9055504533830665E-001          6.7649071362556565E+000          7.3212876854439957E+000          1.8774763824266305E+000          8.6821446005303282E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.8366173054997081E+014          5.0042661040016870E+015          6.6130106378618212E+014          1.1754876144656774E+016 
                              93          9.5114518480108224E+005          1.1071994297827921E+001          1.0367257808975563E+002          1.2819119111132122E+002          3.4572432809180287E+002          1.5071671695232750E+001          7.9740076626079608E+000          4.8375257317508421E+001          3.0806599416464483E+001         -6.8844255243314489E-001         -7.4115910831929477E-001          8.9044819386461654E+001          3.3016945965144622E+001         -9.8999999999999986E+001         -5.1245663415110396E+000         -6.4770981369837450E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1245663415110396E+000         -6.4770981369837450E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6383472218077426E+055          6.7338028343496807E+052          1.2421456241496520E+052          1.6463231702662420E+055         -1.5755844534351310E+040          0.0000000000000000E+000         -1.3524148073984644E+036         -1.5661788382759389E+040         -9.2703736784521880E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9056588993303620E-001          6.7734613266012405E+000          7.3313204539684591E+000          1.9122319057340160E+000          8.6987509577702682E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.8731513191095806E+014          4.7848210729591560E+015          6.7675580522668962E+014          1.1630205234490644E+016 
                              94          9.7917215081623814E+005          1.1112195582618540E+001          1.0386030999898681E+002          1.2815544787270215E+002          3.4490062641339688E+002          1.5154294307852449E+001          7.9932450719621855E+000          4.8443416203857339E+001          3.0879313186007181E+001         -6.8717535848254696E-001         -7.4114563287682556E-001          8.8832136608558059E+001          3.3007542986928648E+001         -9.8999999999999986E+001         -5.1198437627985651E+000         -6.4743106569353293E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1198437627985651E+000         -6.4743106569353293E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6369371516506264E+055          6.6356268350671577E+052          1.2389726882943441E+052          1.6448117511739878E+055         -1.5942377861855319E+040          0.0000000000000000E+000         -1.3355509102110746E+036         -1.5848186625388577E+040         -9.2855685556530778E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9058413552551352E-001          6.7827217178242449E+000          7.3392336503283726E+000          1.9550260883607977E+000          8.7135602372533927E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.9135210922463309E+014          4.5102435584624630E+015          6.8919986896685700E+014          1.1529626013155908E+016 
                              95          1.0070078832303920E+006          1.1152769477146753E+001          1.0404943923720670E+002          1.2811972039426715E+002          3.4407367028694330E+002          1.5238640120354395E+001          8.0123054591761385E+000          4.8512014814597698E+001          3.0952631724948318E+001         -6.8587905122899673E-001         -7.4114299777882575E-001          8.8618618408452548E+001          3.2998144271686350E+001         -9.8999999999999986E+001         -5.1151677531329334E+000         -6.4715341611973711E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1151677531329334E+000         -6.4715341611973711E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6355201962944122E+055          6.5385676250054584E+052          1.2358114027573436E+052          1.6432945753221750E+055         -1.6130282680099687E+040          0.0000000000000000E+000         -1.3188017569485448E+036         -1.6035831642202805E+040         -9.3132236139933717E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9061475297740533E-001          6.7909839830251535E+000          7.3494866097422067E+000          2.0002259715043076E+000          8.7299764783628564E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.9502734965282925E+014          4.2786962096640150E+015          7.0566429814904612E+014          1.1512489404998654E+016 
                              96          1.0346710514219572E+006          1.1193751571778119E+001          1.0424012497811965E+002          1.2808398363444834E+002          3.4324282725399877E+002          1.5324239468864462E+001          8.0314528101664493E+000          4.8581109615925406E+001          3.1026617979468746E+001         -6.8456382346933853E-001         -7.4114314310760177E-001          8.8404103761446208E+001          3.2988744061999135E+001         -9.8999999999999986E+001         -5.1104449662011628E+000         -6.4687643758885436E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1104449662011628E+000         -6.4687643758885436E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6340953183170152E+055          6.4425631057635663E+052          1.2326589900347513E+052          1.6417705404128136E+055         -1.6321656027475828E+040          0.0000000000000000E+000         -1.3021657900782352E+036         -1.6227428215501048E+040         -9.2925646184703133E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9066456539226768E-001          6.8008762530414453E+000          7.3576116485459089E+000          2.0435934132503562E+000          8.7458858288167618E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.9952062148632250E+014          4.0822189862315565E+015          7.1899055351215038E+014          1.1338289702868960E+016 
                              97          1.0621767695966647E+006          1.1235170260526427E+001          1.0443249002200322E+002          1.2804822143669020E+002          3.4240761480435589E+002          1.5411962161101888E+001          8.0505198126669342E+000          4.8650743119177584E+001          3.1101321474731147E+001         -6.8321219424443569E-001         -7.4115184079211138E-001          8.8188467356200405E+001          3.2979337806611817E+001         -9.8999999999999986E+001         -5.1057009055332045E+000         -6.4660062228582742E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1057009055332045E+000         -6.4660062228582742E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6326616401740389E+055          6.3474032878302049E+052          1.2295148560568071E+052          1.6402385583179259E+055         -1.6516466451272500E+040          0.0000000000000000E+000         -1.2856320732622239E+036         -1.6422318658552424E+040         -9.2862160646814189E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9071975643656409E-001          6.8098135545954843E+000          7.3680732418294879E+000          2.0974000427596371E+000          8.7572378693730857E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          2.0366907476646612E+014          3.8694792662385690E+015          7.3652039551849262E+014          1.1283252545581630E+016 
                              98          1.0895177338349621E+006          1.1277016323476166E+001          1.0462648244307749E+002          1.2801244405141841E+002          3.4156832314316426E+002          1.5501440617634927E+001          8.0696656850528878E+000          4.8720895241408058E+001          3.1176723320427421E+001         -6.8183177790911775E-001         -7.4116376496289682E-001          8.7971784177476835E+001          3.2969928231320772E+001         -9.8999999999999986E+001         -5.1009886288125115E+000         -6.4632438052076777E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.1009886288125115E+000         -6.4632438052076777E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6312195741993999E+055          6.2535643967959583E+052          1.2263770855968564E+052          1.6386995156817926E+055         -1.6713206037990586E+040          0.0000000000000000E+000         -1.2691975078380831E+036         -1.6619155566063281E+040         -9.2781274419468789E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9079029845565594E-001          6.8183037977510015E+000          7.3764038008045816E+000          2.1484743446356913E+000          8.7699948845281273E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          2.0768987915185628E+014          3.6568144003581635E+015          7.5078456687053362E+014          1.1223800489712100E+016 
                              99          1.1166874840140822E+006          1.1319289663530409E+001          1.0482209302556973E+002          1.2797666207360341E+002          3.4072504901610807E+002          1.5592807397067263E+001          8.0886998516959707E+000          4.8791560597956774E+001          3.1252821876520816E+001         -6.8041999054811464E-001         -7.4118497575501374E-001          8.7754079646448631E+001          3.2960518250487368E+001         -9.8999999999999986E+001         -5.0962181771838573E+000         -6.4604969063367648E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.0962181771838573E+000         -6.4604969063367648E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6297692964676267E+055          6.1608221957842772E+052          1.2232481674232286E+052          1.6371533668308345E+055         -1.6914298770681277E+040          0.0000000000000000E+000         -1.2528673875793051E+036         -1.6820432818991878E+040         -9.2613084301818297E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9086701859746231E-001          6.8268763659477463E+000          7.3870803661275088E+000          2.1886136588679359E+000          8.7823579697535425E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          2.1183021247239881E+014          3.4503233827944340E+015          7.6947037158781800E+014          1.1108896836418460E+016 
                             100          1.1436863502850067E+006          1.1362003595111791E+001          1.0501937445716281E+002          1.2794087634934743E+002          3.3987762174714834E+002          1.5687254446558763E+001          8.1078320711352010E+000          4.8862755982605684E+001          3.1329639750524994E+001         -6.7895272931098771E-001         -7.4120889561140468E-001          8.7535310177100058E+001          3.2951108219481050E+001         -9.8999999999999986E+001         -5.0913588143940807E+000         -6.4577544733235035E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.0913588143940807E+000         -6.4577544733235035E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6283105379358290E+055          6.0685680096699272E+052          1.2201267143696033E+052          1.6355992326598685E+055         -1.7120890334430183E+040          0.0000000000000000E+000         -1.2366427540070228E+036         -1.7027305267902886E+040         -9.2348423773292007E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9096035190073286E-001          6.8355225742817636E+000          7.3953253225937186E+000          2.2003218208817419E+000          8.7954270615798247E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          2.1608972169353003E+014          3.2932060211869935E+015          7.8421809411123938E+014          1.0876566293246834E+016 
                             101          1.1705129867385060E+006          1.1405178017919956E+001          1.0521840896039042E+002          1.2790509139241412E+002          3.3902573606677964E+002          1.5782422556441198E+001          8.1269573180640542E+000          4.8934507780653014E+001          3.1407211991183985E+001         -6.7747866950689939E-001         -7.4123913576457234E-001          8.7315396901603549E+001          3.2941699206176729E+001         -9.8999999999999986E+001         -5.0863147766827312E+000         -6.4550221412493594E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.0863147766827312E+000         -6.4550221412493594E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6268428596986657E+055          5.9754121079839448E+052          1.2170147273527207E+052          1.6340352865340024E+055         -1.7336167513756258E+040          0.0000000000000000E+000         -1.2205205790910111E+036         -1.7242827860912762E+040         -9.2119132264405268E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9105900397228044E-001          6.8441945797897175E+000          7.4067714649788403E+000          2.2301725866267956E+000          8.8100028223681193E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          2.2044797593755022E+014          3.1012539183895050E+015          8.0516150108127488E+014          1.0879634366987764E+016 
                             102          1.1971791380913386E+006          1.1448828754264705E+001          1.0541925812923294E+002          1.2786929675197342E+002          3.3816918819566371E+002          1.5880248981954017E+001          8.1459651895328680E+000          4.9006836436648918E+001          3.1485564313699523E+001         -6.7595849606651526E-001         -7.4127936509657799E-001          8.7094285200086361E+001          3.2932287708030920E+001         -9.8999999999999986E+001         -5.0813486131553880E+000         -6.4523015787558249E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -5.0813486131553880E+000         -6.4523015787558249E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          1.6253657415511724E+055          5.8821915757440900E+052          1.2139101611065820E+052          1.6324618432880231E+055         -1.7552676880083807E+040          0.0000000000000000E+000         -1.2044969063733570E+036         -1.7459165683055546E+040         -9.2306700121887947E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1          8.9116922831212197E-001          6.8507292750318314E+000          7.4157722143967018E+000          2.2171243819129547E+000          8.8230440884409966E-001                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000          2.2379006937109931E+014          2.9226198304387890E+015          8.2202258569484862E+014          1.0851612613035024E+016 
